index,name,place_id,rating,rating_count,tags,address,price_level
506,Falafel King - Washington Street,ChIJVTJkboRw44kR64Mnja3lOQc,4.4,736,"('restaurant', 'food', 'point_of_interest', 'establishment')","260 Washington St, Boston",1
507,Lucia Ristorante,ChIJgSIAgIlw44kR5x0O4QVgepo,4.2,1134,"('restaurant', 'food', 'point_of_interest', 'establishment')","415 Hanover St, Boston",2
508,Capo Restaurant & Supper Club,ChIJ7xtdKop644kRuwVQK1AYbyg,4.3,1244,"('restaurant', 'food', 'point_of_interest', 'establishment')","443 W Broadway, South Boston",2
509,Riccardo's Ristorante,ChIJkZm444hw44kRJZDkcYMA5fE,4.0,500,"('restaurant', 'point_of_interest', 'food', 'establishment')","175 North St, Boston",2
510,Typhoon Asian Bistro,ChIJjbm-mg5644kRA8kr-jc3yjg,4.2,207,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","725 Boylston St, Boston",2
511,Fin's Sushi & Grill,ChIJjX5lLZpw44kR_YOjiBr7kTw,4.1,364,"('meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment')","240 Cambridge St, Boston",2
512,Zhi Wei Cafe,ChIJefIGECd744kRMrLm6aJu5_U,4.5,68,"('restaurant', 'food', 'point_of_interest', 'establishment')","104 South St, Boston",2
513,Crazy Good Kitchen (C.G.K ON NEWBURY),ChIJB9a4Ifl744kRlpz0BQJzGQ8,4.3,734,"('restaurant', 'food', 'point_of_interest', 'establishment')","268 Newbury St, Boston",2
514,Riccardo's Ristorante,ChIJkZm444hw44kRJZDkcYMA5fE,4.0,500,"('restaurant', 'food', 'point_of_interest', 'establishment')","175 North St, Boston",2
515,Maria's Taqueria,ChIJE_K4rHd644kRqGM1bzPVrkg,4.4,547,"('restaurant', 'food', 'point_of_interest', 'establishment')","226 Tremont St, Boston",1
516,Thai Dish Restaurant,ChIJOdvhzQJ644kRbZe34NPlp2k,4.1,20,"('restaurant', 'point_of_interest', 'food', 'establishment')","636 Beacon St, Boston",1
517,Phinista Cafe,ChIJU1NIpPV544kRvwyKal-wJ9c,4.5,658,"('cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment')","96 Peterborough St, Boston",2
518,Domino's Pizza,ChIJR5785x1644kR19vrd3ERKdQ,3.3,518,"('meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment')","508 Park Dr, Boston",1
519,Cobblestones a Beacon Hill Eatery,ChIJp32dym9x44kR2A6WA1l3aSA,4.2,137,"('restaurant', 'food', 'point_of_interest', 'establishment')","30 Charles St, Boston",2
520,Bleacher Bar,ChIJh-_ZLPZ544kRu4Hl0OcbiFg,4.5,1668,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","82A Lansdowne St, Boston",2
521,Bab Al-Yemen Restaurant مطعم باب اليمن,ChIJWz0jd5x744kRr6oY9eXNGTM,4.7,1459,"('restaurant', 'point_of_interest', 'food', 'establishment')","468 Commonwealth Ave, Boston",2
522,Crispy Crepes Cafe,ChIJl1IyCfF544kRX2Sp1p-Hn9U,4.6,214,"('restaurant', 'food', 'store', 'point_of_interest', 'establishment')","714 Commonwealth Ave, Boston",Unknown
523,JiangNan Boston,ChIJQ69rqU9744kR2TjN_-0XffU,4.6,308,"('restaurant', 'point_of_interest', 'food', 'establishment')","177 Tremont St, Boston",4
524,SOJUba,ChIJZfS34B1644kR-RVdJCImdvc,4.0,849,"('restaurant', 'point_of_interest', 'food', 'establishment')","1265 Boylston St, Boston",2
525,Basho Japanese Brasserie,ChIJGd-A_PV544kRrzXzAHiOHsA,4.1,553,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","1338 Boylston St, Boston",2
526,P.F. Chang's,ChIJb8BV9XZ644kRk542Fx092xg,4.2,2005,"('meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","8 Park Plaza Spc D-6, Boston",2
527,Chilacates South End,ChIJ-Rf9Qal744kRuG-ZQ44E_NU,4.4,250,"('restaurant', 'food', 'point_of_interest', 'establishment')","275 Shawmut Ave, Boston",2
528,Del Frisco's Double Eagle Steakhouse,ChIJL8L_n4J644kRvjY9czf-Tis,4.3,1702,"('restaurant', 'food', 'bar', 'point_of_interest', 'establishment')","250 Northern Ave Suite 200, Boston",4
529,Mela Modern Indian Cuisine,ChIJvVILJW1644kR9yD6YaMKlVA,3.8,824,"('bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","578 Tremont St suite1, Boston",2
530,Ocean Prime,ChIJi0PBfoJ644kR8_of7cbfP5Y,4.6,2024,"('bar', 'night_club', 'restaurant', 'point_of_interest', 'food', 'establishment')","140 Seaport Blvd, Boston",4
531,Sakana Sushi,ChIJnReZqXd344kRJPU-OQoxtso,4.6,268,"('restaurant', 'food', 'point_of_interest', 'establishment')","983 Massachusetts Ave, Cambridge",2
532,Bab Al-Yemen Restaurant مطعم باب اليمن,ChIJWz0jd5x744kRr6oY9eXNGTM,4.7,1459,"('restaurant', 'food', 'point_of_interest', 'establishment')","468 Commonwealth Ave, Boston",2
533,Row 34,ChIJ95EjMYB644kRHrS_JLt0-Lg,4.6,3072,"('restaurant', 'food', 'point_of_interest', 'establishment')","383 Congress St, Boston",3
534,JiangNan Boston,ChIJQ69rqU9744kR2TjN_-0XffU,4.6,308,"('restaurant', 'food', 'point_of_interest', 'establishment')","177 Tremont St, Boston",4
535,University House of Pizza,ChIJj8-5wiF644kRYaFplOAY0_Y,3.9,527,"('restaurant', 'point_of_interest', 'food', 'establishment')","452 Huntington Ave, Boston",1
536,Beatnic Vegan Restaurant - Back Bay,ChIJsy_h8md744kR2t-O8bt9Wyg,4.4,579,"('restaurant', 'food', 'point_of_interest', 'establishment')","399 Boylston St, Boston",2
537,The Flamingo,ChIJuXG1nt5x44kREC5kUhyGnYc,3.8,61,"('restaurant', 'bar', 'food', 'point_of_interest', 'establishment')","266 Commercial Street, Boston",Unknown
538,The Salty Pig,ChIJ-3vNbw1644kRQUMVs5yqVL4,4.5,1620,"('restaurant', 'point_of_interest', 'food', 'store', 'establishment')","130 Dartmouth St, Boston",2
539,Cafe Mami,ChIJCc_qyz1344kRbKnBDzUJWDg,4.6,379,"('restaurant', 'food', 'point_of_interest', 'establishment')","1815 Massachusetts Ave, Cambridge",1
540,Sunset Cantina,ChIJ-Qb26Oh544kRmJqL94sN3pE,4.0,1052,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","916 Commonwealth Ave, Boston",2
541,A&B Kitchen • BAR,ChIJs5N3bI5w44kRWKFsRLe3w-8,3.9,404,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","115 Beverly St, Boston",2
542,Thaitation,ChIJk_WSLB5644kRGz1RTn1xwOk,4.2,397,"('restaurant', 'food', 'point_of_interest', 'establishment')","129 Jersey St, Boston",2
543,Cafe 472,ChIJBSxo0hx644kRynOPvpeqGhA,4.0,264,"('restaurant', 'food', 'point_of_interest', 'establishment')","472 Commonwealth Ave, Boston",1
544,Beneventos,ChIJIamBLYlw44kRu-h85G-IvQg,4.3,727,"('restaurant', 'food', 'point_of_interest', 'establishment')","111 Salem St, Boston",2
545,Fuji at HSP,ChIJ8y5TSGtx44kRTpz5koxmTwM,4.6,14,"('restaurant', 'food', 'point_of_interest', 'establishment')","100 High St, Boston",2
546,Shōjō Boston,ChIJRV40Onh644kRFHLE15lzefw,4.4,1153,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","9A Tyler St, Boston",2
547,Indo Yums Boston,ChIJ64qrGfR744kR0q0_hzscQJs,3.7,3,"('restaurant', 'food', 'point_of_interest', 'establishment')","578 Tremont St suite1, Boston",Unknown
548,Cafe Med,ChIJz1KUk3R644kRtrKfxm1-hbw,4.2,45,"('restaurant', 'point_of_interest', 'food', 'establishment')","31 St James Ave, Boston",1
549,Seiyo Sushi,ChIJe2YDgxV644kR70KlZzKY8ZQ,4.4,172,"('bar', 'liquor_store', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment')","1721 Washington St unit C, Boston",2
550,Tres Gatos,ChIJLeAnL3d544kR-5ySCmGnFT4,4.6,776,"('book_store', 'bar', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment')","470 Centre St, Jamaica Plain",3
551,hunan cuisine,ChIJyxHyPHh644kRfpfAaZhknH8,4.4,1371,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","45 Beach St, Boston",1
552,Panera Bread,ChIJD1pVc_R544kRl6kBuJSBcvE,3.9,709,"('cafe', 'meal_takeaway', 'bakery', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment')","289 Huntington Ave, Boston",2
553,sweetgreen,ChIJk_cXKvR544kRv3E4WY1NRNo,4.4,301,"('meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","132 Brookline Ave, Boston",2
554,Kong Dog Quincy Market,ChIJJ9RkU49x44kRIvC6Nja6MQw,4.8,22,"('cafe', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment')","1 Faneuil Hall Market Pl, Boston",1
555,Margaritaville - Boston,ChIJX-tHCfVx44kRYwpHbDLix_g,3.7,73,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","Faneuil Hall, 399-400 Faneuil Hall Market Pl, Boston",2
556,Grainne O'Malley's Tavern,ChIJ2SS5-ZV544kRM0aqIzDxkqY,4.6,474,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","201 Harvard St, Brookline",2
557,Figs,ChIJi-JI-55w44kR40RRwC4918k,4.1,595,"('restaurant', 'food', 'point_of_interest', 'establishment')","42 Charles St, Boston",2
558,Fiskie's Cafe,ChIJ66UOWvp644kRNKG5JMdSkkk,3.6,83,"('restaurant', 'point_of_interest', 'food', 'establishment')","27 Harbor Point Blvd, Dorchester",1
559,YGF Malatang杨国福麻辣烫,ChIJ19h8V99744kRJJdTdkVLlPs,4.1,11,"('restaurant', 'point_of_interest', 'food', 'establishment')","137 Massachusetts Ave, Boston",Unknown
560,PhoReal,ChIJldHaL8V744kRd8qnqkAij7o,4.0,189,"('restaurant', 'food', 'point_of_interest', 'establishment')","279 Newbury St, Boston",2
561,Chipotle Mexican Grill,ChIJYzNubn9w44kRsJat0TBfPPU,3.5,415,"('restaurant', 'food', 'point_of_interest', 'establishment')","51 Boston Wharf Rd, Boston",1
562,Kantipur Cafe,ChIJnywdL5px44kRC8YSUMImZ6U,4.3,210,"('restaurant', 'point_of_interest', 'food', 'establishment')","119 Hampshire St, Cambridge",2
563,Desfina Restaurant,ChIJaVpEDbtw44kRfYUcSkFVch4,4.4,639,"('bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","202 Third St, Cambridge",2
564,Chickadee,ChIJ7-zbkJ5644kRGWgmmOQABR8,4.7,460,"('restaurant', 'food', 'point_of_interest', 'establishment')","21 Drydock Ave, Boston",2
565,Maliss Thai Restaurant,ChIJhxhDs5l544kRq2YH4JCN3Io,4.2,228,"('restaurant', 'point_of_interest', 'food', 'establishment')","213 Washington St, Brookline",2
566,75 on Liberty Wharf,ChIJBacLCHhw44kR-8yON3ajFas,4.3,1852,"('restaurant', 'food', 'bar', 'point_of_interest', 'establishment')","220 Northern Ave, Boston",3
567,The Bistro - Eat. Drink. Connect.®,ChIJ_caTYFt644kRWyaovLdYXeU,3.2,9,"('restaurant', 'food', 'point_of_interest', 'establishment')","63 R, 63 Boston St, Boston",Unknown
568,Dumpling King,ChIJVdWZInh644kR8Ov37p1adRE,4.6,73,"('restaurant', 'food', 'point_of_interest', 'establishment')","42 Beach St, Boston",Unknown
569,Birch Bar,ChIJde0H54N644kR47MwPp77y3w,4.0,40,"('restaurant', 'bar', 'food', 'point_of_interest', 'establishment')","425 Summer Street, Boston",Unknown
570,Kenzoku Mazesoba,ChIJL-LJZZt544kRszDfZvWJiI8,0.0,0,"('restaurant', 'food', 'point_of_interest', 'establishment')","506 Park Dr, Boston",Unknown
571,224 Boston Street Neighborhood Restaurant in Dorchester,ChIJpedtLlB644kRsJHO-x303zw,4.4,491,"('restaurant', 'point_of_interest', 'food', 'establishment')","224 Boston St, Dorchester",2
572,New Saigon,ChIJUzFhHdRx44kRtLOwVoF9rq4,4.3,307,"('restaurant', 'food', 'point_of_interest', 'establishment')","985 Bennington St, Boston",1
573,MJ Teriyaki,ChIJV6Ih3hp744kR3P8FvioZJu0,4.9,22,"('restaurant', 'food', 'point_of_interest', 'establishment')","889 Dorchester Ave #2, Boston",Unknown
574,Thazia,ChIJ6Q9tMrV744kRjyNCmWuPunI,4.8,10,"('restaurant', 'food', 'point_of_interest', 'establishment')","21 Drydock Ave, Boston",Unknown
575,D'Parma Restaurant,ChIJ66QUdF1w44kR6U9nceFRerY,4.3,509,"('restaurant', 'point_of_interest', 'food', 'establishment')","182 Sumner St, Boston",2
576,Shawarma Falafel,ChIJcTVaYoNw44kR8MzlfONjk78,4.3,552,"('restaurant', 'point_of_interest', 'food', 'establishment')","26 Province St, Boston",1
577,Pauli's,ChIJY2a5LY9w44kRZxA0x_pkyk0,4.5,1515,"('meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment')","65 Salem St, Boston",1
578,Blaze Pizza,ChIJARHXaeh544kRKVg2N64DdMY,4.3,553,"('restaurant', 'food', 'point_of_interest', 'establishment')","961 Commonwealth Ave, Boston",1
579,Lincoln Tavern & Restaurant,ChIJ6UDUh4l644kR9-SSfd-2yIk,4.4,1817,"('restaurant', 'food', 'bar', 'point_of_interest', 'establishment')","425 W Broadway, South Boston",2
580,Indian Fusion Boston,ChIJebYE_r5544kRqJdfGx8ll_A,0.0,0,"('restaurant', 'point_of_interest', 'food', 'establishment')","1335 Beacon St, Brookline",2
581,Taiyaki NYC - Boston,ChIJkZkLFnBx44kRBZ6OG5k_NKg,4.4,1112,"('bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment')","119 Seaport Blvd Suite B, Boston",Unknown
582,Indian Street Cravings,ChIJz-Kz3V5744kRCbmoXqcJGok,5.0,7,"('restaurant', 'cafe', 'food', 'point_of_interest', 'establishment')","23 Drydock Ave, Boston",2
583,Knife and Fork Inn,ChIJA3iTq1xx44kRqRoFmbHN-Ew,0.0,0,"('restaurant', 'food', 'point_of_interest', 'establishment')",Boston,Unknown
584,Il Giardino Tuscan Kitchen Seaport,ChIJNTBZ435w44kRPM2N-UnKS3A,3.0,6,"('restaurant', 'point_of_interest', 'food', 'establishment')","59 Northern Ave, Boston",Unknown
585,Michael Schlow's Italian Kitchen,ChIJpQ2yXQV544kR_VYd3uE4dyg,2.6,14,"('restaurant', 'food', 'point_of_interest', 'establishment')","401 Park Dr, Boston",2
586,Pagliuca's,ChIJOZbZJ4lw44kRK65TavQd8zM,4.0,634,"('restaurant', 'food', 'point_of_interest', 'establishment')","14 Parmenter St, Boston",2
587,No Relation,ChIJoe91uRV744kR9cufx2Jb0iw,4.6,87,"('restaurant', 'food', 'point_of_interest', 'establishment')","11 William E Mullins Way, Boston",Unknown
588,HAJU Kitchen,ChIJze8bwxV744kR8nS4xWfMN5A,4.2,211,"('restaurant', 'food', 'point_of_interest', 'establishment')","175 Massachusetts Ave, Boston",1
589,Typhoon Asian Bistro,ChIJjbm-mg5644kRA8kr-jc3yjg,4.2,207,"('bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","725 Boylston St, Boston",2
590,Alma Cantina,ChIJn6YxAXBx44kRZo7mVur7hO0,4.4,227,"('restaurant', 'food', 'bar', 'point_of_interest', 'establishment')","15 Union St, Boston",2
591,Mexcito Restaurant,ChIJVeOpbJJx44kRdjlIpZ34tTk,3.8,40,"('restaurant', 'food', 'point_of_interest', 'establishment')","350 Kendall St, Cambridge",1
592,Strega Italiano Back Bay,ChIJfzhNDnV644kRox-jiL_bjvw,4.3,615,"('restaurant', 'point_of_interest', 'food', 'establishment')","64 Arlington St at, Park Plaza, Boston",4
593,Cafe Amaro,ChIJJYqMF4lw44kRMTU8Dr00TTE,4.2,198,"('cafe', 'bar', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment')","319 Hanover St, Boston",2
594,Genji Sushi,ChIJ4aSOOxp644kRH29iZ51j0qI,3.0,2,"('restaurant', 'point_of_interest', 'food', 'establishment')","15 Westland Ave, Boston",2
595,Kokoda,ChIJN96rb-tx44kRtkYM1wJhkSQ,4.3,102,"('restaurant', 'point_of_interest', 'food', 'establishment')","53 Northern Ave, Boston",Unknown
596,OTTO,ChIJMeBJwr9544kRuMRkYuWIzmk,4.4,1109,"('restaurant', 'point_of_interest', 'food', 'establishment')","289 Harvard St, Brookline",2
597,Noor Mediterranean Grill,ChIJq9gvfd9244kRQSTm3KJnKcs,4.5,433,"('restaurant', 'food', 'point_of_interest', 'establishment')","136 College Ave, Somerville",1
598,Wheelhouse Boston,ChIJm48h7IZw44kR7NAKcXiP14w,4.6,409,"('restaurant', 'food', 'point_of_interest', 'establishment')","100 High St, Boston",1
599,o ya,ChIJCwHivHh644kRPmTmzVpMuhw,4.6,525,"('meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment')","9 E St, Boston",4
600,Chipotle Mexican Grill,ChIJQfjoXIJw44kRs-yh3CYDbqw,3.7,1286,"('restaurant', 'food', 'point_of_interest', 'establishment')","283 Washington St, Boston",1
601,Prime Shoppe,ChIJb7nX2YVw44kRPOCu1eW7Iys,3.9,175,"('restaurant', 'food', 'point_of_interest', 'establishment')","104 Faneuil Hall Market Pl, Boston",Unknown
602,Yvonne's,ChIJWceaK4Nw44kR3HDuPVX0acU,4.5,2857,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","2 Winter Pl, Boston",3
603,Koy Restaurant Boston,ChIJE-u75oVw44kRJGZ7rWCziRE,4.1,777,"('restaurant', 'point_of_interest', 'food', 'establishment')","16 North St, Boston",2
604,Brown Sugar Cafe,ChIJR9tskMJ544kR1BggFbR4mxg,4.4,687,"('restaurant', 'point_of_interest', 'food', 'establishment')","1033 Commonwealth Ave, Boston",2
605,Shanti Restaurant - Cambridge,ChIJgWNLr6Vw44kRJTEwXVzNx6s,4.0,454,"('restaurant', 'point_of_interest', 'food', 'establishment')","7 Broad Canal Way, Cambridge",2
606,Time Out Market Boston,ChIJtSsNQLd544kRu-YMno6zDcI,4.4,2110,"('restaurant', 'bar', 'food', 'point_of_interest', 'establishment')","401 Park Dr, Boston",2
607,Dynasty,ChIJ43NEHRF744kR9INj6mqiNoc,4.2,65,"('restaurant', 'point_of_interest', 'food', 'establishment')","14a Hudson St, Boston",2
608,Wai Wai,ChIJh16AFXh644kRPEON8cZdaqQ,3.9,135,"('restaurant', 'food', 'point_of_interest', 'establishment')","26 Oxford St, Boston",1
609,Kokoda,ChIJN96rb-tx44kRtkYM1wJhkSQ,4.3,102,"('restaurant', 'food', 'point_of_interest', 'establishment')","53 Northern Ave, Boston",Unknown
610,Van Lin Inc,ChIJ67RQc35644kRSDG_n1YOoOQ,0.0,0,"('restaurant', 'point_of_interest', 'food', 'establishment')","241 A St #1, Boston",Unknown
611,Spicy world Boston,ChIJMWTLj3d644kRfbeFjX78Zc4,3.1,59,"('restaurant', 'food', 'point_of_interest', 'establishment')","7 Beach St, Boston",2
612,Momosan Morimoto,ChIJzVEdJ45w44kRAOfeYhZyPcU,4.1,178,"('restaurant', 'point_of_interest', 'food', 'establishment')","80 Causeway St, Boston",2
613,Brown Sugar Cafe,ChIJR9tskMJ544kR1BggFbR4mxg,4.4,687,"('restaurant', 'food', 'point_of_interest', 'establishment')","1033 Commonwealth Ave, Boston",2
614,Cafe Med,ChIJz1KUk3R644kRtrKfxm1-hbw,4.2,45,"('restaurant', 'food', 'point_of_interest', 'establishment')","31 St James Ave, Boston",1
615,PURO ceviche bar,ChIJXcO-qA9644kRUW2oL7-1LRw,4.5,570,"('restaurant', 'food', 'point_of_interest', 'establishment')","264 Newbury St, Boston",2
616,The Sevens Ale House,ChIJzYvD2J5w44kRCbK9O_AWJgk,4.3,571,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","77 Charles St, Boston",2
617,Davio's Northern Italian Steakhouse,ChIJEVvPZnR644kR1UrjRf9rpEM,4.4,1261,"('bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","75 Arlington St, Boston",3
618,Sombrero Chiquito,ChIJC_I99Ft744kRvYWzYSCIzsQ,4.5,70,"('restaurant', 'food', 'point_of_interest', 'establishment')","197A Massachusetts Ave, Boston",2
619,Garrison House,ChIJW3NUvP1544kRGJqI4vOQ6NA,4.1,126,"('restaurant', 'food', 'point_of_interest', 'establishment')","6 Harvard Square, Brookline",2
620,Yard House,ChIJqRk3ZPZ544kRy5hmYv2Txzw,4.3,3519,"('meal_takeaway', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","126 Brookline Ave, Boston",2
621,Eddie Merlot's,ChIJq6qaXoJ644kR0RmKKNWzfUo,4.3,295,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","505 Congress St, Boston",4
622,The Halal Guys,ChIJgb0s9XZ644kRcaP3BevEj8E,4.4,1914,"('restaurant', 'food', 'point_of_interest', 'establishment')","137 Stuart St, Boston",1
623,Kantipur Cafe,ChIJnywdL5px44kRC8YSUMImZ6U,4.3,210,"('restaurant', 'food', 'point_of_interest', 'establishment')","119 Hampshire St, Cambridge",2
624,Pete's Dockside,ChIJk8K3S4N644kRMUHlIL_ktoQ,4.6,328,"('restaurant', 'food', 'point_of_interest', 'establishment')","12 Channel St, Boston",1
625,Oasis Caribbean Restaurant,ChIJ5QNpvSJ744kR46Q1tmN0y_A,4.3,69,"('restaurant', 'food', 'point_of_interest', 'establishment')","33 Hancock St, Dorchester",1
626,Bostonia Public House,ChIJFUWFZ4Zw44kR0RI3sWVFTnE,4.4,3014,"('meal_takeaway', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment')","131 State St, Boston",2
627,La Esperanza,ChIJdQu3Zox544kRVVYBg_2maP8,0.0,0,"('restaurant', 'food', 'point_of_interest', 'establishment')","Center for Life Science Boston, 3 Blackfan St, Boston",Unknown
628,ZaZiBar,ChIJs0MmEJFx44kRIOeEInCwWvw,4.3,37,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","Atrium, 60 Seaport Blvd, Boston",Unknown
629,Nico Ristorante,ChIJi1Zl1Ytw44kRH2EeOIwalEA,4.3,622,"('night_club', 'restaurant', 'food', 'bar', 'point_of_interest', 'establishment')","417 Hanover St, Boston",2
630,The Upper Crust Pizzeria,ChIJ6UEbKZ9w44kRlp7H9kZNQps,4.1,617,"('meal_takeaway', 'meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment')","20 Charles St, Boston",2
631,Cósmica,ChIJl_k3QNl744kRJqq_tFKhGj4,4.6,1003,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","40 Berkeley St, Boston",1
632,Brothers & Sisters Co.,ChIJPRFutJl544kRh1zchelFkVw,4.5,391,"('cafe', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment')","7 Station St, Brookline",1
633,JPizle Kitchen,ChIJBdQiDHF544kRSBzT-tpd51Q,4.2,653,"('cafe', 'meal_takeaway', 'bar', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment')","536 Centre St, Jamaica Plain",1
634,Tasty Burger,ChIJG_7Z4_V544kRalvwsGSoZaI,4.4,3310,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","86 Van Ness St, Boston",1
635,Shanghai Fresh,ChIJhTuKFFF344kRMJkJ2xEvM74,4.1,485,"('restaurant', 'food', 'point_of_interest', 'establishment')","735 Massachusetts Ave, Cambridge",2
636,Moonshine 152,ChIJYfjuu2R644kRH48V02BFxn0,4.7,765,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","152 Dorchester Ave, Boston",2
637,Avana Sushi,ChIJOSfG9Wp744kRmV_wLbUbcog,4.3,81,"('restaurant', 'point_of_interest', 'food', 'establishment')","42 Beach St, Boston",1
638,Olive Garden Italian Restaurant,ChIJlUgoa0V644kRYVV1T9zu_ag,4.0,2956,"('meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","11B Allstate Rd, Dorchester",2
639,Basile - Fine Italian Kitchen,ChIJ-0uge3R644kR0Il5PtCfOFk,4.1,428,"('bar', 'restaurant', 'food', 'point_of_interest', 'establishment')","162 Columbus Ave, Boston",3
